,Year,State,permit,permit_recheck,handgun,long_gun,other,multiple,admin,prepawn_handgun,prepawn_long_gun,prepawn_other,redemption_handgun,redemption_long_gun,redemption_other,returned_handgun,returned_long_gun,returned_other,rentals_handgun,rentals_long_gun,private_sale_handgun,private_sale_long_gun,private_sale_other,return_to_seller_handgun,return_to_seller_long_gun,return_to_seller_other,totals,Population,gunspercapita
213,2015-07-01,Florida,15769.0,,42570.0,18069.0,2133.0,1598,154.0,11.0,2.0,0.0,2542.0,1024.0,3.0,1.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,83877,20209042,0.0041504688841757075
214,2015-07-01,Georgia,15820.0,,12674.0,6707.0,347.0,516,0.0,8.0,7.0,0.0,2004.0,1520.0,5.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,39608,10178447,0.0038913598508691946
215,2015-07-01,Hawaii,1155.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1157,1422052,0.0008136130043064529
216,2015-07-01,Idaho,1822.0,,2576.0,3125.0,121.0,156,0.0,1.0,4.0,0.0,327.0,539.0,1.0,1.0,2.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,8675,1651059,0.0052542035142293525
217,2015-07-01,Illinois,66883.0,,18469.0,9243.0,0.0,702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,95297,12858913,0.007410968563205926
218,2015-07-01,Indiana,26099.0,,15416.0,8954.0,758.0,429,0.0,2.0,0.0,0.0,9.0,457.0,4.0,26.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,52154,6608422,0.007892050477405953
219,2015-07-01,Iowa,6577.0,,120.0,1563.0,22.0,3,0.0,0.0,1.0,0.0,2.0,67.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,8356,3120960,0.0026773813185686454
220,2015-07-01,Kansas,1271.0,,5641.0,3849.0,227.0,286,1.0,4.0,1.0,0.0,572.0,396.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,12248,2909011,0.004210365653481544
221,2015-07-01,Kentucky,201788.0,,8223.0,5645.0,238.0,467,0.0,7.0,8.0,1.0,1840.0,1787.0,5.0,4.0,5.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,220018,4425976,0.04971061749995933
222,2015-07-01,Louisiana,1361.0,,11858.0,7371.0,606.0,521,0.0,4.0,0.0,0.0,1033.0,1066.0,2.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,23822,4664628,0.0051069452912429454
223,2015-07-01,Maine,609.0,,2973.0,2469.0,117.0,119,2.0,1.0,0.0,0.0,98.0,148.0,1.0,5.0,7.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,6549,1328262,0.004930503168802541
224,2015-07-01,Maryland,1620.0,,2918.0,3750.0,100.0,8,0.0,0.0,1.0,0.0,61.0,126.0,0.0,3.0,2.0,0.0,,,0.0,5.0,0.0,0.0,0.0,1.0,8595,5985562,0.0014359553873136725
225,2015-07-01,Massachusetts,4814.0,,4617.0,1993.0,326.0,140,1.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,11898,6794228,0.0017511923356119342
226,2015-07-01,Michigan,15819.0,,8837.0,6681.0,296.0,153,1.0,0.0,0.0,0.0,6.0,327.0,0.0,27.0,6.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,32153,9931715,0.0032374066311810197
227,2015-07-01,Minnesota,16325.0,,6949.0,7139.0,362.0,299,0.0,1.0,1.0,1.0,217.0,420.0,1.0,11.0,5.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,31732,5482032,0.005788364606408718
228,2015-07-01,Mississippi,1036.0,,7869.0,4333.0,240.0,278,28.0,43.0,31.0,0.0,1368.0,1344.0,5.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,16575,2988471,0.005546314486571896
229,2015-07-01,Missouri,6079.0,,16736.0,10260.0,935.0,810,0.0,5.0,9.0,0.0,1234.0,1308.0,5.0,108.0,44.0,6.0,,,0.0,0.0,0.0,0.0,0.0,0.0,37539,6071732,0.006182585133862957
230,2015-07-01,Montana,911.0,,2563.0,3612.0,92.0,186,13.0,2.0,3.0,3.0,439.0,874.0,2.0,7.0,4.0,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,8713,1030475,0.00845532400106747
231,2015-07-01,Nebraska,3055.0,,103.0,1332.0,12.0,5,0.0,0.0,0.0,0.0,6.0,73.0,0.0,9.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,4596,1891277,0.0024301041042639445
232,2015-07-01,Nevada,1723.0,,4074.0,2201.0,186.0,210,0.0,0.0,0.0,0.0,289.0,145.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,8829,2866939,0.0030795911597700544
233,2015-07-01,New Hampshire,3059.0,,3675.0,2517.0,93.0,0,9.0,0.0,0.0,0.0,0.0,11.0,0.0,37.0,2.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,9404,1336350,0.007037078609645676
234,2015-07-01,New Jersey,0.0,,3925.0,2538.0,125.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,6588,8867949,0.0007429000775714881
235,2015-07-01,New Mexico,783.0,,4745.0,3325.0,251.0,263,0.0,0.0,0.0,0.0,481.0,518.0,1.0,37.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,10404,2089291,0.004979679709528256
236,2015-07-01,New York,2843.0,,8140.0,9957.0,416.0,114,0.0,0.0,1.0,0.0,11.0,7.0,1.0,1.0,0.0,0.0,,,202.0,119.0,4.0,1.0,4.0,0.0,21821,19654666,0.0011102198327867794
237,2015-07-01,North Carolina,22174.0,,964.0,9325.0,531.0,206,0.0,8.0,16.0,1.0,2120.0,2301.0,5.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,37651,10031646,0.0037532225519122187
238,2015-07-01,North Dakota,804.0,,1400.0,2040.0,57.0,102,0.0,1.0,1.0,0.0,62.0,126.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,4593,754066,0.00609097877374129
239,2015-07-01,Ohio,8956.0,,23344.0,13252.0,1224.0,898,0.0,15.0,15.0,0.0,1423.0,815.0,9.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49952,11617527,0.0042997102567525775
240,2015-07-01,Oklahoma,0.0,,11162.0,7162.0,690.0,810,0.0,3.0,10.0,0.0,1844.0,1903.0,10.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,23594,3909500,0.006035042844353498
241,2015-07-01,Oregon,18.0,,9956.0,8029.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,18003,4015792,0.004483050914987629
242,2015-07-01,Pennsylvania,19538.0,,38287.0,6885.0,0.0,0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,405.0,106.0,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,65250,12784826,0.005103706534605946
243,2015-07-01,Rhode Island,0.0,,739.0,520.0,78.0,118,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1461,1056065,0.001383437572497905
244,2015-07-01,South Carolina,8984.0,,8486.0,4989.0,379.0,274,1.0,7.0,2.0,1.0,1070.0,807.0,4.0,13.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,25017,4891938,0.00511392417483623
245,2015-07-01,South Dakota,757.0,,1926.0,2605.0,132.0,109,0.0,0.0,0.0,1.0,152.0,232.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5914,853988,0.006925155856990965
246,2015-07-01,Tennessee,21886.0,,22803.0,12231.0,0.0,953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,57873,6591170,0.008780383452406781
247,2015-07-01,Texas,21479.0,,41237.0,27981.0,2300.0,2202,0.0,38.0,31.0,0.0,6195.0,4517.0,33.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,106013,27470056,0.003859220381640285
248,2015-07-01,Utah,10691.0,,2586.0,2842.0,179.0,139,0.0,0.0,2.0,1.0,241.0,300.0,0.0,204.0,66.0,8.0,,,0.0,0.0,0.0,0.0,0.0,0.0,17259,2981835,0.005788046622298014
249,2015-07-01,Vermont,0.0,,1178.0,939.0,57.0,43,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2219,625216,0.003549173405671
250,2015-07-01,Virginia,624.0,,19564.0,11481.0,738.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,32419,8361808,0.0038770323355905804
251,2015-07-01,Washington,8993.0,,12222.0,8220.0,1000.0,479,1.0,6.0,7.0,0.0,1289.0,1133.0,2.0,384.0,85.0,6.0,,,183.0,146.0,14.0,3.0,4.0,0.0,34177,7163657,0.004770887271682606
252,2015-07-01,West Virginia,2262.0,,5632.0,4503.0,186.0,378,4.0,5.0,5.0,0.0,1115.0,1514.0,3.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,15607,1842050,0.008472625607339648
253,2015-07-01,Wisconsin,4367.0,,11408.0,7673.0,428.0,33,0.0,0.0,2.0,0.0,137.0,250.0,4.0,34.0,11.0,3.0,,,0.0,0.0,0.0,0.0,0.0,0.0,24350,5760940,0.004226740774942978
254,2015-07-01,Wyoming,542.0,,1512.0,1778.0,65.0,85,0.0,2.0,1.0,1.0,160.0,225.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,4371,585613,0.0074639736481259805
255,2014-07-01,Alabama,17430.0,,11554.0,9544.0,492.0,600,0.0,8.0,19.0,1.0,2252.0,1693.0,7.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,43600,4841799,0.009004917387111691
256,2014-07-01,Alaska,237.0,,2565.0,2564.0,109.0,130,0.0,3.0,3.0,0.0,228.0,195.0,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,6035,736283,0.008196576588078226
257,2014-07-01,Arizona,4401.0,,8216.0,5610.0,557.0,453,0.0,6.0,1.0,0.0,1286.0,661.0,2.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,21193,6730413,0.003148840940370227
258,2014-07-01,Arkansas,2834.0,,3668.0,3928.0,133.0,245,0.0,7.0,3.0,0.0,950.0,1713.0,3.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,13484,2967392,0.004544057542785045
259,2014-07-01,California,40766.0,,34912.0,24482.0,3254.0,0,0.0,0.0,0.0,0.0,461.0,427.0,7.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,104309,38596972,0.0027025177000931577
260,2014-07-01,Colorado,4049.0,,13288.0,10489.0,627.0,788,0.0,3.0,0.0,0.0,3.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,29247,5350101,0.005466625770242468
261,2014-07-01,Connecticut,6897.0,,4141.0,1489.0,92.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,12620,3594524,0.0035108960184992506
262,2014-07-01,Delaware,181.0,,1301.0,1333.0,64.0,61,0.0,2.0,1.0,0.0,8.0,9.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2960,932487,0.003174306987657737
263,2014-07-01,District of Columbia,0.0,,44.0,4.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,49,662328,7.398147141597517e-05
264,2014-07-01,Florida,12265.0,,33878.0,17356.0,1737.0,1419,209.0,16.0,2.0,0.0,2215.0,1129.0,4.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,70230,19845911,0.00353876423208791
265,2014-07-01,Georgia,13895.0,,8998.0,5971.0,261.0,428,0.0,9.0,5.0,0.0,1756.0,1660.0,4.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,32987,10067278,0.00327665531834921
266,2014-07-01,Hawaii,1291.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1291,1414538,0.0009126654780571466
267,2014-07-01,Idaho,2363.0,,1970.0,2823.0,81.0,132,0.0,1.0,2.0,1.0,314.0,564.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,8251,1631112,0.005058512229693608
268,2014-07-01,Illinois,60504.0,,15798.0,9607.0,0.0,687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,86596,12884493,0.006720947421058787
269,2014-07-01,Indiana,7651.0,,13475.0,9126.0,555.0,471,1.0,1.0,5.0,0.0,11.0,520.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,31816,6593644,0.004825252925393
270,2014-07-01,Iowa,5737.0,,119.0,1606.0,14.0,2,0.0,0.0,0.0,0.0,1.0,94.0,2.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,7575,3109350,0.0024362004920642577
271,2014-07-01,Kansas,1644.0,,3884.0,3623.0,201.0,211,0.0,1.0,2.0,0.0,425.0,390.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,10381,2900475,0.003579068945603737
272,2014-07-01,Kentucky,232847.0,,6375.0,5428.0,151.0,484,0.0,1.0,8.0,1.0,1767.0,1912.0,5.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,248979,4414349,0.05640220109465745
273,2014-07-01,Louisiana,0.0,,7931.0,7199.0,489.0,427,0.0,1.0,2.0,0.0,921.0,1025.0,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,17996,4644013,0.003875096818204428
274,2014-07-01,Maine,0.0,,1995.0,2381.0,101.0,124,0.0,14.0,41.0,0.0,75.0,192.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,4923,1330513,0.003700076587000653
275,2014-07-01,Maryland,1065.0,,1953.0,3534.0,91.0,11,0.0,3.0,0.0,0.0,75.0,127.0,2.0,,,,,,0.0,15.0,1.0,0.0,0.0,1.0,6878,5957283,0.0011545531746603274
276,2014-07-01,Massachusetts,6138.0,,3922.0,2154.0,292.0,118,2.0,0.0,1.0,0.0,11.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,12638,6762596,0.0018688089603459974
277,2014-07-01,Michigan,14814.0,,7133.0,6479.0,228.0,141,0.0,0.0,1.0,0.0,3.0,319.0,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,29119,9929848,0.0029324718767094926
278,2014-07-01,Minnesota,19088.0,,6012.0,7192.0,285.0,237,0.0,1.0,2.0,0.0,211.0,454.0,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,33483,5451079,0.006142453631657145
279,2014-07-01,Mississippi,573.0,,4733.0,3874.0,133.0,259,1.0,42.0,22.0,0.0,1146.0,1211.0,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,11995,2990468,0.004011077864735553
280,2014-07-01,Missouri,4364.0,,12678.0,9729.0,570.0,682,0.0,7.0,11.0,0.0,1075.0,1370.0,8.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,30494,6056202,0.00503516890618906
281,2014-07-01,Montana,811.0,,2111.0,3279.0,73.0,182,6.0,4.0,5.0,0.0,484.0,843.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,7798,1021869,0.007631115142939066
282,2014-07-01,Nebraska,2271.0,,75.0,1241.0,10.0,4,0.0,0.0,1.0,0.0,6.0,96.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,3704,1879321,0.0019709246052164583
283,2014-07-01,Nevada,1598.0,,3359.0,2279.0,209.0,214,0.0,0.0,0.0,0.0,275.0,174.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,8108,2817628,0.0028775977524357365
284,2014-07-01,New Hampshire,2668.0,,3126.0,2456.0,61.0,0,39.0,0.0,0.0,0.0,1.0,23.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,8374,1333341,0.0062804638873326475
285,2014-07-01,New Jersey,0.0,,3989.0,2681.0,122.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,6792,8864525,0.0007662001066046968
286,2014-07-01,New Mexico,718.0,,3803.0,3193.0,230.0,249,0.0,0.0,0.0,0.0,465.0,508.0,2.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,9168,2089568,0.004387509762783503
287,2014-07-01,New York,9454.0,,7428.0,9573.0,338.0,90,0.0,0.0,0.0,0.0,13.0,19.0,0.0,,,,,,123.0,70.0,7.0,4.0,7.0,0.0,27126,19651049,0.0013803843245213017
288,2014-07-01,North Carolina,17153.0,,787.0,8442.0,392.0,191,0.0,6.0,11.0,0.0,1846.0,2281.0,8.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,31117,9932887,0.0031327246549769467
289,2014-07-01,North Dakota,774.0,,1150.0,2145.0,48.0,73,0.0,1.0,1.0,0.0,52.0,138.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,4382,737401,0.005942492619348224
290,2014-07-01,Ohio,0.0,,19770.0,14202.0,1000.0,875,0.0,1.0,0.0,0.0,1177.0,861.0,3.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,37889,11602700,0.0032655330224861455
291,2014-07-01,Oklahoma,0.0,,9523.0,7517.0,644.0,769,0.0,1.0,3.0,0.0,1688.0,1772.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,21917,3878187,0.005651352036402576
292,2014-07-01,Oregon,7.0,,7888.0,6998.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,14896,3963244,0.0037585371983153196
293,2014-07-01,Pennsylvania,18465.0,,34544.0,6543.0,0.0,0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,59582,12788313,0.004659097724617782
294,2014-07-01,Rhode Island,0.0,,686.0,564.0,31.0,85,0.0,0.0,0.0,0.0,4.0,4.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1374,1055936,0.0013012152251651616
295,2014-07-01,South Carolina,7170.0,,5453.0,4095.0,294.0,271,0.0,1.0,1.0,0.0,972.0,836.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,19093,4823617,0.003958233002329994
296,2014-07-01,South Dakota,7.0,,1816.0,2559.0,134.0,115,0.0,0.0,1.0,0.0,116.0,235.0,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,4984,849129,0.00586954396799544
297,2014-07-01,Tennessee,7937.0,,15442.0,10414.0,0.0,701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,34494,6541223,0.005273325798554797
298,2014-07-01,Texas,19340.0,,32736.0,28145.0,2088.0,2043,0.0,31.0,10.0,0.0,5688.0,4768.0,27.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,94876,26964333,0.0035185739621298997
299,2014-07-01,Utah,14170.0,,1990.0,2532.0,69.0,109,0.0,1.0,0.0,2.0,218.0,294.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,19385,2936879,0.006600544319326741
300,2014-07-01,Vermont,0.0,,916.0,888.0,34.0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1868,625214,0.002987776985160281
301,2014-07-01,Virginia,0.0,,15727.0,11605.0,699.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,28031,8310993,0.0033727618348373054
302,2014-07-01,Washington,8973.0,,10715.0,7606.0,839.0,476,3.0,3.0,2.0,1.0,1343.0,1200.0,3.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,31164,7054655,0.004417508722963774
303,2014-07-01,West Virginia,873.0,,4847.0,4587.0,163.0,325,1.0,0.0,1.0,0.0,975.0,1526.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,13298,1849489,0.0071900941287025765
304,2014-07-01,Wisconsin,3107.0,,7883.0,7746.0,364.0,40,0.0,0.0,0.0,1.0,103.0,296.0,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,19541,5751525,0.003397533697584554
305,2014-07-01,Wyoming,544.0,,1425.0,1691.0,65.0,89,1.0,1.0,2.0,0.0,155.0,232.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,4205,582531,0.007218499959658799
306,2013-07-01,Alabama,4632.0,,12058.0,12037.0,381.0,552,0.0,12.0,18.0,0.0,1883.0,1711.0,6.0,,,,,,,,,,,,33290,4830081,0.006892223960633373
307,2013-07-01,Alaska,175.0,,2304.0,2659.0,134.0,154,0.0,5.0,13.0,0.0,216.0,229.0,0.0,,,,,,,,,,,,5889,737068,0.007989764852089631
308,2013-07-01,Arizona,8382.0,,8425.0,6293.0,430.0,410,0.0,8.0,1.0,0.0,1164.0,599.0,0.0,,,,,,,,,,,,25712,6632764,0.003876513622375227
309,2013-07-01,Arkansas,11562.0,,4027.0,4183.0,63.0,241,0.0,6.0,11.0,0.0,926.0,1796.0,0.0,,,,,,,,,,,,22815,2959400,0.007709332972899912
310,2013-07-01,California,38286.0,,29531.0,31564.0,75.0,0,4.0,0.0,0.0,0.0,385.0,267.0,2.0,,,,,,,,,,,,100114,38260787,0.002616621555641289
311,2013-07-01,Colorado,20021.0,,11755.0,9266.0,514.0,649,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,42207,5269035,0.008010385203362665
312,2013-07-01,Connecticut,15391.0,,4649.0,2497.0,53.0,0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,22598,3594841,0.006286230740107838
313,2013-07-01,Delaware,223.0,,1183.0,787.0,49.0,34,0.0,0.0,0.0,0.0,5.0,1.0,0.0,,,,,,,,,,,,2282,923576,0.0024708307708299045
314,2013-07-01,District of Columbia,0.0,,30.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,32,650581,4.918680379537675e-05
315,2013-07-01,Florida,19829.0,,34204.0,18664.0,1334.0,1365,45.0,17.0,13.0,0.0,1717.0,931.0,2.0,,,,,,,,,,,,78121,19545621,0.003996854333766116
316,2013-07-01,Georgia,11798.0,,8893.0,6506.0,231.0,382,0.0,17.0,26.0,0.0,1566.0,1589.0,3.0,,,,,,,,,,,,31011,9972479,0.0031096580900295706
317,2013-07-01,Hawaii,1260.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,1260,1408243,0.0008947319461200943
318,2013-07-01,Idaho,2506.0,,1992.0,2898.0,75.0,122,0.0,4.0,3.0,0.0,316.0,541.0,3.0,,,,,,,,,,,,8460,1611206,0.005250725233148337
319,2013-07-01,Illinois,55624.0,,15986.0,10383.0,0.0,706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,82699,12895129,0.006413196797023124
320,2013-07-01,Indiana,27949.0,,12316.0,9385.0,481.0,455,0.0,0.0,6.0,0.0,0.0,489.0,0.0,,,,,,,,,,,,51081,6568713,0.007776409168736707
321,2013-07-01,Iowa,4991.0,,82.0,1603.0,10.0,1,0.0,0.0,0.0,0.0,3.0,82.0,0.0,,,,,,,,,,,,6772,3092997,0.0021894621947580292
322,2013-07-01,Kansas,4288.0,,4830.0,4368.0,172.0,251,0.0,2.0,1.0,0.0,436.0,373.0,0.0,,,,,,,,,,,,14721,2893212,0.005088116598437999
323,2013-07-01,Kentucky,12941.0,,6395.0,6133.0,184.0,444,0.0,5.0,10.0,0.0,1694.0,1911.0,2.0,,,,,,,,,,,,29719,4404659,0.006747173844785714
324,2013-07-01,Louisiana,0.0,,9017.0,8014.0,386.0,439,0.0,11.0,2.0,0.0,892.0,1016.0,0.0,,,,,,,,,,,,19777,4624527,0.004276545471569308
325,2013-07-01,Maine,0.0,,2244.0,2729.0,73.0,123,0.0,17.0,41.0,0.0,87.0,178.0,0.0,,,,,,,,,,,,5492,1328009,0.00413551414184693
326,2013-07-01,Maryland,43.0,,6533.0,5355.0,97.0,18,0.0,0.0,1.0,0.0,66.0,135.0,0.0,,,,,,,,,,,,12248,5923188,0.0020678053777796685
327,2013-07-01,Massachusetts,13753.0,,4283.0,2289.0,236.0,131,83.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,20775,6713315,0.003094596335789398
328,2013-07-01,Michigan,14353.0,,7378.0,7169.0,196.0,157,0.0,0.0,5.0,0.0,1.0,349.0,0.0,,,,,,,,,,,,29608,9913065,0.002986765445399581
329,2013-07-01,Minnesota,15097.0,,7020.0,7351.0,258.0,220,0.0,2.0,3.0,0.0,221.0,528.0,0.0,,,,,,,,,,,,30700,5413479,0.0056710296650268706
330,2013-07-01,Mississippi,622.0,,5315.0,4149.0,102.0,244,0.0,44.0,33.0,1.0,999.0,1257.0,2.0,,,,,,,,,,,,12768,2988711,0.00427207582131561
331,2013-07-01,Missouri,4690.0,,14710.0,10174.0,446.0,628,0.0,7.0,20.0,0.0,936.0,1313.0,2.0,,,,,,,,,,,,32926,6040715,0.005450679265616736
332,2013-07-01,Montana,1269.0,,2393.0,3445.0,70.0,193,4.0,2.0,4.0,0.0,434.0,905.0,0.0,,,,,,,,,,,,8719,1013569,0.008602275720745208
333,2013-07-01,Nebraska,2690.0,,80.0,1450.0,14.0,2,0.0,0.0,1.0,0.0,4.0,82.0,0.0,,,,,,,,,,,,4323,1865279,0.0023176157561415746
334,2013-07-01,Nevada,1755.0,,3617.0,2706.0,178.0,244,0.0,0.0,0.0,0.0,259.0,154.0,2.0,,,,,,,,,,,,8915,2775970,0.003211490037716546
335,2013-07-01,New Hampshire,2721.0,,3289.0,2643.0,35.0,0,6.0,0.0,0.0,0.0,0.0,13.0,0.0,,,,,,,,,,,,8707,1326622,0.006563286301599099
336,2013-07-01,New Jersey,0.0,,6528.0,3194.0,241.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,9963,8856972,0.0011248765379409578
337,2013-07-01,New Mexico,967.0,,4245.0,3514.0,197.0,300,0.0,3.0,7.0,0.0,412.0,490.0,0.0,,,,,,,,,,,,10135,2092273,0.004844014141558009
338,2013-07-01,New York,1896.0,,7572.0,9719.0,403.0,103,364.0,0.0,0.0,0.0,2.0,6.0,0.0,,,,,,,,,,,,20065,19624447,0.0010224491930906385
339,2013-07-01,North Carolina,19239.0,,561.0,9607.0,293.0,183,0.0,9.0,14.0,0.0,1587.0,2299.0,6.0,,,,,,,,,,,,33798,9843336,0.0034335920261179746
340,2013-07-01,North Dakota,1390.0,,1197.0,2267.0,32.0,58,0.0,1.0,1.0,0.0,63.0,134.0,0.0,,,,,,,,,,,,5143,722036,0.007122913538937117
